Hej, Jag är mycket missnöjd med att köpa en bil från riddermark. Det var tråkigt och fick jag inte som jag har förväntat mig. Säljaren hade inte så mycket erfarenhet. Jag fick inte lösning till hjälp.|0
Bra och trovärdig byrå som dessutom är öppen för prisförhandling.|2
Detta betyg omfattar enbart däckskifte. Jag fick dåliga vibbar direkt när jag kom in i hallen - jag var iofs 4 minuter efter bokad tid, men det fanns ingen plats för min bil i hallen - de var tvungna att köra ut en bil. Brant uppfart, min bils dragkrok slog ordentligt i asfalten både när bilen kördes in och ut. Ett däckskifte ska enligt min uppfattning ta mellan 5 och 10 minuter. Efter en kvart arbetades det på andra hjulet. Man lyckades dra snett hjulbultar så att gängorna förstördes. Jag blev ordentligt förbannad och blev erbjuden en lånebil så att de skulle hinna åtgärda felet. När jag kom tillbaka hade visserligen nya hjulbultar införskaffats, men jag lever fortfarande i ovisshet om gängorna i skivorna fortfarande är hela. Jag har förstås ingen aning om detta var olycksfall i arbetet eller om de är klantar. Hursomhelst bad de 1000 gånger om ursäkt, men mitt betyg kan tyvärr inte bli bättre än lägsta tänkbara.|0
"Mycket ombonad/trivsam miljö maten vad man kan förförvänta sig. Satt i soffan mot Erik Dahlbergsgatan. Bredvid oss kom ett ""Stekargäng"" på 4 personer med en stor hund som hemtamt hoppade upp i soffan halvvägs uppe på bordet nosade den på porslinet innan den lade sig i soffan. När jag frågade personalen om hundar i restaurangen fick jag till svar: Att på gatuplanet får man ""ta med"" sig hundar in. Blev fruktansvärt äcklad av sitta i möbler som nyttas som hundkorg och porslin som kanske nån hund varit och nosat på. Paraden kan jag inte med bästa vilja i världen rekommendera någon."|0
"Hemsk. 8 månader efter behandling har jag ärr i hela ansiktet (RF). Insjunken under ögonen och tunn hud på hakan. Blev inte upplyst om några långsiktiga bestående men. Högst oklart om utrustningen är schysst. Daniella kunde varken förklara varför detta hänt och försök till att reparera funkade inte. Har gått till Allmänna reklamationsnämnden då jag inte fått pengarna tillbaka med hänvisningen ""det blir inte alltid som man tänkt sig"". Oprofessionellt och helt inkompetent."|0
Trevlig, nogrann, arlig, snabb och superbra service.|2
"Två stora träd(ek och alm) nedtagna på privat tomt. Mycket trevlig personal som arbetade snabbt och effektivt. Dessutom ""städade"" mycket noga efter sig. Trevligt bemötande i telefonen!"|2
Hyresvärden hade anmärkningar på städningen. Klarade besiktningen med nöd och näppe tack vare att lägenheten ändå skulle renoveras innan nästa hyresgäst flyttade in. Främst gällde anmärkningarna avkalkning av badrummet, städning bakom badkaret, att det fanns damm bakom elementen och på vissa listor samt att det inte var torkat bakom/under lådor i garderoberna.|0
Tyvärr har jag inget gott att säga om bemötandet från the sofa store. Efter att säljaren hade givit oss felaktig information om hemleverans och uppmontering av soffan blev vi utskällda av en säljare och anklagade för att ljuga. Det slutade med att vi fick betala mer än var som var bestämt och att vi känner oss både kränkta och ledsna. Soffan är fin, men var det värt det?|0
Dålig mäklare, ville inte ens visa lägenhtenten tills jag tjatade mig till det, seg i budgivningen och i övrigt oinspirarenade.|0
Bra slutresultat, fina luckor + bänkskiva, men en del tråkigheter på vägen. Misstag i snickeriet, slarv vid genomgång av köksritning, miss i info. som förmedlades till stenfirman m.m. Personalen i butik/showroom var hela tiden trevlig och hjälpsam men processen kan inte beskrivas som problemfri. |0
Har sällan  blivit så illa bemött av någon. Påstod att även bromsskivorna behövde bytas när jag bytte bromsbelägg, vilket visade sig vara fel. Har lunchstängt 11.30-12.30 vilket inte framgår av hemsidan. Påpekade detta eftersom det innebar att jag fick stå och vänta i 40 min för att hämta bilen. Enda reaktionen var ett ”jaha”.|0
Grymt mysig park och gott fika, men medioker meny och mestadels osmidig personal. Lite turistfälle-varning. :(|0
Trevlig men okunnig personal. Hjälpsamma men något oseriösa.|0
Allt var jättebra förutom vår trappa ni skulle komma och fixa efter att ha dragi av en skruv.Nu har det gått1 1/2 halvt år väntar fortfarande!|0
Byte av glas på IPhone, snabbt gjort till ett bra pris. Trevlig personal.|2
Ùuuuuuuuujjjuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuyytrrruureetyy|2
Vi har köpt en lägenhet men en riktigt underbar utsikt. Bemötandet från John var förtroendeingivande och professionellt. Vi är riktigt nöjda med Johns insats och kommer att rekomendera honom  till andra.|2
Proffs, personliga, prisvärda!|2
Verkade bra, sa att de skulle justera vissa saker på bilen innan vi hämtade den, sa att servar gjort vid hämtning. Men redan efter en timmes körning uppenbarade sig samma problem. Nu går det inte att få tag på dem på telefon, och inte ringer de upp efter lämnade meddelanden på svararen.|0
Bra kvinnan var glad och trevlig jag fick mer information än jag frågade efter|2
Nej. Jag tänker inte medverka i detta.|0
Fick behandling av en naprapat och personen hade inte koll på grundläggande fysiologi och efter upprepade behandlingar så hade det inte märkts någon som helst skillnad. När jag sedan besökte annan klinik så hittades den grova snedställningen i ryggen inom 5 minuter och 15 minuter sedan hade ryggen manipulerats och musklerna i ryggen kunde åter slappna av och röra på sig.|0
"Köpte en lunch, ärtsoppa med saffranspannkakor. Hade bokat bord vid 12:00, beställde ordern direkt. Fick sedan vänta i 45 minuter, gick in och frågade var maten var för att sedan vänta ytterligare 5 minuter och sedan kommer en ärtsoppa. Ärtorna var semi-hårda och inte klara, tyvärr. Kändes som de fick bråttom i köket. Sedan kommer ""pannkakan"", vilket är som en risi frutti i konsistensens, helt ok god, men, pannkaka? Nja. Servitören frågade inte hur maten smakade, bad inte ens om ursäkt att det hade dröjt 50 minuter för maten. Blir ingen lunch där framöver. Tråkigt... "|0
Bara bra!|2
Värdelöst.. fick inte det hotell vi bokat. Utan att vi blivit informerade om det innan.|0
Har inte varit där så kan inte lämna omdöme. Vill dock gärna att  ni undersöker varför jag blir kontaktad|0
Har regelbunden hemstädning. Det är ganska dyrt, men fungerar mycket bra. Samma städerska kommer punktligt varje gång om jag inte fått meddelade om att hon ersätts av någon annan. Ett extra uppdrag förra året med städning av sommarstuga fungerade inte fullt så bra, men det var nog rätt krångligt.|2
Har städning varannan vecka är inte nöjd med städningen, har planer att säga upp städningen .. måste bara hitta ngt bättre|0
Precis fått vår gamla oljepanna utbytt till en Nibe f1255 av K2 och Thomas på K2 Energi, smidig att ha och göra med och efter hålet var borrat och slangen indragen tog inkopplingen en halv dag innan värmen åter strömmade ut i elementen 👍👍👍|2
Mycket proffsigt uppförande i hela kedjan från offert, beställning och utförande.|2
Ohygienisk personal.|0
En stark 4:a! När jag skulle sälja min lägenhet träffade jag fem olika mäklarföretag. Jag valde mäklare Emil Haraldsson på Widerlöv & Co på grund av att han var positiv, trevlig, hade ett bra bemötande och var bra på att förklara. Sådant är viktigt även för de intresserade köpare som träffar honom. Han var duktig och jag är nöjd med hur allt sköttes. Widerlöv & Co webbplats, säljmaterial och fotografering var proffsigt utförda. Inredningshjälpen är mycket duktig och viktig!  Det som inte gör att jag ger en 5:a i betyg är: Man fick jobba lite extra med säljbeskrivningstexten - så att språket flöt på bra och att texten verkligen lyfte fram lägenhetens fördelar. Att när budgivningen var över och diverse dokument skulle fyllas i med diverse underskrifter - var det en lite segt och några frågetecken uppstod, dock sköttes denna del av en assistent och ej av mäklaren. |2
Bra, lite språksvårigheter, annars helt ok!|2
Det gick lätt att beställa och varan kom snabbt 😊|2
Se upp!!|0
Esos Bygg AB har renoverat vårt badrum och gett oss precis det vi ville ha och lite till. Proffsigt och seriöst med mycket duktiga hantverkare som vet vad dom gör. God kommunikation som håller hela vägen.  Vi rekommenderar dom till alla som vill ha ett snyggt utfört arbete till ett humant pris!|2
byte av kylarslang. trots tydlig feluppgift från beställaren har man gjort felsökning i onödan som debiterats med en tusenlapp för mycket Som ny kund, med normalt annan verkstad sedan ett tiotal år trodde jag att jag vid reklamation skulle bemötts på ett annat sätt .Tveksamt om jag kommer tillbaka|0
Väldigt noggranna flyttgubbar men väldigt långsamma. Påbörjade 1km flytt av en mindre 3-rums lägenhet  kl 14, var klara 2130..... Städningen som SKULLE ha påbörjats kl 14 efterföljande dag var precis startad kl 19 då jag ämnade att inspektera (gick inte heller att kommunicera med städerskan) Kvalitet på genomförd städning var tveksam. Sammantaget betyg: Rekas ej!|0
Bra fönsterputsare som kom i tid & resultatet brilliant! Kommer använda detta företag igen.|2
Väldigt mysigt café/restaurang med tillhörande butik, flexibel och trevlig personal.|2
Sålde ett hus, mäklaren var trevlig till en början men sen blev hon tyvärr oprofessionell och byta långt om länge och fick sålt direkt.|0
Allt sköttes jättebra ,trevlig professionell smidigt på bästa sätt|2
Proffsigt utförd installation i rätt tid och till avtalad kostnad.|2
Jag tog både D-körkort & lång YKB. Axelssons var väldigt bra & seriösa hela vägen.|2
Mycket bra...pålitlig och seriös....|2
Har städ varannan vecka. Alltid trevliga oxh gör ett gediget jobb! Alltid fräscht, fint och de tar även hänsyn till våra två katter, bra!|2
Fullständig Ut & invändig recond inför försäljning. Det som var rent - var helt ok. Slarvigt - många ställen inte ens rörda. Hade inte torkat ur fack i dörrar, ej rent under baksätesmattor mm|0
Väldigt dåliga på att kommunicera, hopplösa på mail. Däremot väldigt nöjd med deras städerskor.|0
Jag köpte en begagnad BMW i februari där det inte ingick sommardäck. Jag la till sommarjul för dyra pengar vad säljaren sa var lätt begagnade fälgar med nya däck. När jag hämtade ut hjulen i mars var dom rejält slitna och däcken var inte nya. Det visar sig att Riddermarks tar hljulen från ett centrallager i Bro, så varning för det. Jag blev också lovad en månads garanti och att de småfel jag hittade på bilen skulle åtgärdas.. Jag blev också pådyvlad en dyr försäkring som inte gav nånting. Jag kontaktade säljaren ett flertal gånger men ingenting hände. Efter en månads radiotystnad kontaktade jag hans chef, efter ytterligare radiotystnad kontaktade jag chefen för anläggningen. Nu har det gått ytterligare 2 veckor av total tystnad. Jag har nu gett upp och sålt bilen vidare. Aldrig mer Riddermarks|0
Har en lång träningsbakgrund och tränar förhållandevis mycket. Har fått problem med ryggen vid några tillfällen senaste åren och kontaktade då Muskelcentrum. Här har jag fått en trevlig och proffesionellt hjälp både med att få bort smärta på kort sikt men också en plan för hur jag ska jobba förebygga detta i framtiden. Behandlingen har b la bestått av Dry needling och träningsprogram. |2
Tråkigt att man måste ge något betyg alls, för de är de inte värda. Min fru bokade en inrikesresa som var planerad 15/5. När det stod klart att flyget blev inställt så började försöken att kontakta RCG (först via mail och sedan via telefon). Mailet mötes av ett automatiskt svar som skulle återkoppla inom 6 till 12 veckor medan telefonen gått komma fram på (om man har tid att vänta med skränig musik för att trötta ut en).  Men när man kommer fram så blir man otrevligt bemött och fortfarande efter två samtal så har vi inte sett röken av min frus pengar.  Undvik RCG även om biljetten är billigare. Vid problem så är du helt utelämnad. |0
Jag köpte en bil och var väldigt bra bemött både i telefon och vid upphämtning. Mycket proffsigt.|2
Gjorde inte vad de lovade. Tog extra betalt för sådant som borde ha ingått.|0
Har varit här en gång 2013 och minns inte annat än att det var gott och trevligt. Vi satt ute och hade hund med oss. Bokade via booking.com och det funkade bra.|2
Slarvigt utförd massage|0
Vid köp av behandling på Let's Deal borde de uppmana en om att man med stor sannolikhet INTE kommer få en tid i centrala Stockholm.|0
Var in och köpte en Skoda Fabia RS av Ayman Fatot då bilen vi har är på verkstad och ingen vet vad det är för fel på den. Vart ett trevligt bemötande och ett snabbt köp. Blir det fler bilköp kommer dessa göras på BD bil i Strängnäs.  Kan starkt rekommendera. |2
Sålde vår lägenhet Bra bemötande Sålde till ett rimligt marknadspris Vi upplevde mäklaren som noggrann, tydlig och ärlig|2
Denna biograf är lite konstig. Kassan har ett bra system då man kan ta kölappar istället för att köa, vilket för den delen skulle va mer eller mindre omöjlig i denna lokal, och snackbaren funkar bra. Men när det kommer till lokalerna så är dom mindre lokalerna lite ”för” små … detta du duken hamnar betydligt ovanför publiken. Så min rekommendation är att se storfilmer endast. Då det bara är salong nr 1 som är stor nog för å bli bio i dess rätta mening, anser jag.|0
text|sentiment
Snabb och bra service till ett bra pris👍|2
"Detta mina vänner var en grym klubb för...10-15 år sen. Mkt har hänt sen dess, väldigt mkt. Men så dåligt som det är på ""Spyan"" nu, har det nog aldrig varit. Som en dekadent rysk cirkus under åttitalet (i enbart negativ bemärkelse) skulle man nog enklast kunna beskriva eländet. Men vem är jag att dömma...gå dit själv och upplev det, men för gudsskull drick ordentligt innan och glöm inte clown näsan. Ps. Ha för gudskull inte dyra eller ens snygga kläder, mitt sista (absolut sista) besök resulterade i nerspydd tröja, traumatiska minnen och så pass ohövligt bemötande att jag blev deprimerad för livet... "|0
Efter två besök, det ena värre än det andra, kan jag lova att vi aldrig kommer att sätta vår fot på den restaurangen igen. Var senast där med min familj och mina föräldrar och blev så illa behandlade, främst av hovmästarinnan vid det senaste besöket, så att jag saknar ord. Min gamla mamma kunde inte äta upp sin mat då hon blivit så förolämpad. Dessutom dyrt för medioker mat. Miljön är dock fantastisk varför vi gav det en andra chans.|0
Jag har inte beställt hjulinställning på alla fyra hjulen a 1080 + moms!!! Jag kommer aldrig att anlita er mer !! och inte rekommendera er för mina vänner!!|0
Pumktliga, noggranna, trevliga.|2
Han är bäst.|2
Dåligt bemötande av personal ung och kaxig tjeje|0
Mycket bra. Lugn och kompetent|2
Bra kille på alla sätt, men det har jag redan skrivit. Skicka inte fler sådana här tack!!|2
Rensning av frånluftsventilationen Bemötandet vart mycket bra. Trevligt att ha kontakt med företaget.|2
Installation flöt på bra men sen när man får problem blir det knepigt att få respons.|0
Ett bra företag  att ha att göra med, väldigt bra försäljare. Prisvärda hus. Den modellen vi valde fanns inte från början men dom ritade och tog fram den ganska snabbt och nu finns den i katalogen.(spira 122). Känner mig nöjd som köpare och kan helt klart rekommendera dom.|2
Mycket besviken. Han ger ett bra första intryck men det är allt. Han lovade bland annat att återkomma med information som han sedan inte levererar. Säger att han skickat sms, men som man aldrig fått. Två gånger ljög han för oss, när vi konfronterade honom med detta så ljög han igen för att rädda sig själv... Han är en relativt ny mäklare vilket märktes då han inte kunde mäklaryrketsrelger gällande budgivning.|0
Bra!|2
Trevligt bemötande. Bra med att man får en bokad tid|2
Supersnabbt lampbyte - toppen!|2
För mycket folk.|0
allt gick jättebra.köpte en lägenhet på rud|2
Trevlig kväll med hela familjen. Kommer troligen bli återkommande. Efter som jag har svårt att gå, var balkong lite besvärligt. Det ska jag tänka på nästa gång jaag beställer.|2
Bytt däck och alltid bra service när vi behöver det. Lätt att komma i kontakt med verkstaden. Trevlig personal|2
Sjukt missnöjd|0
Finns inte längre|0
Vi är nöjda. Inga problem med något. Pigga och lyhörda pojkar. Hälsningar Einar|2
Vi har använt kvalitetsflytt 2 ggr och har varit mycket nöjda med flytten. Väldigt smidigt. Rekommenderar varmt att boka flytt med packning - så otroligt smidigt och inte dyrt.|2
Väldigt bra bemötande och smidig affär.|2
Jag la till Karmtvätt, vilket inte genomfördes, de va smutsigare efter genomfört arbete, då det runnit smuts från fönsterna.|0
Bra. Flyttstädning|2
Trevliga killar som var lätt att samarbeta med. Bra idéer , snyggt jobb och framför allt proffsigt . Återkopplade till mig många gånger och lämnade inget arbete förrän jag var nöjd! Gjorde fint efter sig och mitt badrum är ursnygga ! Mycket nöjd.|2
Bra städat och bra pris.|2
Fick problem med bilen efter 2 dagar utan någon hjälp från företaget.|0
Trevligt , kunnig, och angagerad|2
Mycket nöjd med mitt besök, fick ett positivt bemötande och jobbet utfördes professionellt. Fick själv välja om jag ville ha en ny eller begagnad del för att påverka priset innan de startade. Väldigt bra tycker jag. De var mer hjälpsamma än man kan begära. Jag kommer tillbaka!|2
Vänligt och professionellt bemötande. Alltid god service och väl genomförda behandlingar. Jag har köpt olika typer av behandlingar och alla har motsvarat mina förväntningar. Trevlig och lugn miljö.|2
Hi, Yesterday we had diner at Nytorget 6. Unfortunately, the food and service were very disappointed. We booked in advance but were placed downstairs in the empty basement. Luckily we were able to sit at the table after waiting at the bar for 10 minutes. We got no bread, like any other table. The wrong main course was served. We had ourselves to ask for cutlery. There was clearly too little attention. The food was medium. Both the starters and main courses are very greasy, lots of sauce with majonaise. In short, the food and service are of insufficient quality.As a tip for next time: you can apologize after so many mistakes.|0
Leveranstiden var perfect men vafan låt era produkter fungera. Köpte ett armband till en fitbit klocka där ena fungera att trycka på och den andra delen inte. Tog bort båda från klockan och det är en tydlig skilnad i utsendet vid fästet. Bara ett fucking sätt att ta pengar och ge defekta produkter.|0
Väldigt trevlig och kompetent, tillmötesgående och serviceinriktad. Jag hade inte kunnat förvänta mig ett bättre arbete än vad Sjöströms entreprenad gjorde för mig, rekommenderar dem till 100 %.|2
Mitt namn är kamla Hasso, är mycket nöjd med min säng. Jag rekommenderade mång att köpa en sådan säng|2
Star Trading små värmeljus - perfekta. Gillar märket Star Trading överhuvudtaget. Snabb leverans.|2
dålig kvalité|0
Min frisör på Studio Levels ger mig den tiden jag behöver för att få mitt hår färgat och klippt. Det är skön och avslappnad atmosfär , jag känner mig lugn och glad. Håret blir superfin och jag känner mig nöjd och prioriterad.|2
Mycke bra|2
Vera avliden mars 2017.|0
Silver.  Ble svært godt mottatt og ivaretatt av vår vert. Fantastisk mat og imponerende show. Både jeg og mine fire venninner var svært fornøyde.|2
Inte nöjda. Flera ställen hade inte städats alls och över lag kändes det som om de haft för bråttom och varit slarviga. Kan inte rekommendera dem utifrån vår erfarenhet.|0
Fringe Sthlm står för hög kvalitet rakt igenom. Bästa tänkbara service i avkopplande miljö. Alltid hundraprocentigt nöjd med färg, klipp och idéer.|2
Sålt ett bostadsrättsradshus. Joel var superproffsig, trevlig, hjälpsam på alla sätt och vis. Han gav alla som ville chansen att komma på visning, även om man behövde en egen visning pga Corona. Vi valde Joel för att vi märkt att han var väldig bra att ha att göra med när vi förlorade budgivningen på ett annat hus. Man märker att han månar om både säljare och köpare. Kändes tryggt alltihop!|2
Uselt|0
Bra bemötande och duktiga anställda. Ofta håller utfört arbete mycket hög kvalitet.|2
Xenon lampor Mycket bra bemötande Kvaliteten var mycket  bra|2
Vi anlitade Annedal Bygg & Badrum för att riva ut och bygga nytt badrum och är väldigt nöjda med resultatet! Arbetet gick snabbt men utan att brista i kvalitet och var igång inom två veckor från offertförfrågan. De är lyhörda och flexibla och vi upplever att kommunikationen var god före, under och även efter arbetet var klart.  Vid framtida renoveringar kommer vi sannolikt kontakta Annedal Bygg & Badrum igen! |2
Jag kontaktade BF Flytt & Stöd i god tid innan min flytt. Trots det så kom flyttgubbarna inte i tid. Kanske kom efter någon timme. Ringde upp den ansvariga och fick svar: vet inte när de kommer det får man se. Kändes inte proffsigt. Varför ska man då boka tid? Syftet med tidsbokning försvinner. Andra synpunkten är att flyttkillarna kunde kasta lådorna trots att vi skrivit ”fragil” på dem. Tryckte in dem i hissen och såklart så gick vissa glas och porslin sönder. Man kan inte bara kasta kartonger el möbler oavsett om man är stressad. Allt måste ske varsamt!|0
Bra!|2
Utmärkt jobb! Snyggt och snabbt.|2
Jobbet kändes väldigt tafatt utfört. Var som om mäklaren inte ville jobba överhuvudtaget för att få till en budgivning av lägenheten. Kändes orutinerat då mäklaren la upp annons på Hemnet för att 1 v senare ha visning, uppslutningen på visningen vart usel. 2 par kom och mäklaren drog igång en budgivning direkt, självklart ville inte ena paret vara med.|0
besviken!|0
ALDRIG MER MALMÖ AVIATION!!! Bokade flyg från Umeå till Sthlm online, men pga strul med deras hemsida så blev datumet på biljetten ett annat än det datum jag bokade. När jag sen anlände till flygplatsen, så fungerade det inte att knappa in referensnumret i automaten. Jag gick då till Malmö aviations kundtjänst, men deras bemötande var under all kritik. Enligt tjejen i luckan så är det inte första gången hemsidan strular. Jag frågade då hur vi kunde lösa det på smidigaste sätt, men blev då erbjuden att köpa en ny biljett för 500kr dagen därpå. Jag påpekade att dom redan fått 500 kr av mig, och därför borde kunna ge mig en bättre deal. Dock brydde sig tjejen i luckan inte sig det minsta om mig som resenär. Det fick mig att se rött! Jag gick hem och bokade en biljett med Norwegian för 294 kr istället. Från och med nu kommer jag endast att flyga med Norwegian! Deras flygplansflotta består av splitternya, Boeing 737-800 med lyxig inredning och planet jag flög med hade till och med gratis trådlöst internet ombord. Dessutom fick jag en påminnelse via sms från Norwegian 2 timmar innan flighten, vilket visar att dom faktiskt (till skillnad från Malmö Aviation) bryr sig om sina passagerare. Dom är billigare än Malmö aviation, planen är mkt mer moderna och servicen är suverän! Rekommenderar NORWEGIAN till alla! Testa själva och upptäck skillnaden!|0
Dåligt bemötande.|0
Bra service och mottagande|2
Hej! Vi hade bokat julbord som vanligt hoss er, men fick höra vid boknings samtalet att det var lite ändringar på den så kallade jul showen detta skulle innebära att det inte var buffé utan det skulle bli bordsservering  istället, maten skulle vara julinspirerad och showen likaså! Vi är ett sällskap på 15 Personer som alltid varit super nöjda tidigare! Men denna gång är absolut den största besvikelsen vi varit med om! Maten , den så kallade skagenröra var så stark att vissa inte kunde äta den! Laxen med den konstiga gurkan var hemsk, o den efterlängtade varmrätten som var så blygsami sin storlek att det resulterade i att vi samtliga begav oss till McDonalds efter kvällen! Kort sagt vi betalade 19.425:- för detta o inte fick heller någon show som inspirerade , inget juligt med karlar som sitter i kalsonger o sjunger! Av de senaste 6 åren har vibesökt er o alltid varit nöjda! Men detta var absolut sista gången , känns som att ni inte vill syssla med detta ! Riktigt missnöjda  är vi Mvh butiksansvarig ! Murat med personal|0
Vi bad om totalentrepenad på badrum och kök. Köket är fortfarande inte färdigt trots att man nu närmar sig dubbla tiden 5v istället för indikerade 2.5v. Badrummet är färdigt. Rent hantverksmässigt har resultatet hitintills blivit bra - de använder sig av vad jag upplever som skickliga hantverkare - men deras förmåga att kommunicera är genomusel. Ingen tidplan, inget meddelande, inget löfte har varit värt ett enda dugg fem minuter efter att det har kommunicerats. Rent säkerhetsmässigt har jag också åsikter i och med att de inte ens alltid brytt sig om att stänga barngrinden till trappan efter sig. Jag känner inget annat än stor frustration över situationen och kan på intet viss rekommendera dem, och lär inte använda mig av dem själv igen.|0
Jag är supenöjd med Beatrice på Svensk Fast. Trots segare marknad körde hon på och fick folk till visningarna tills jag fick det bud jag var nöjd med.|2
"Ringde och frågade om ett enkelt olje och filterbyte på en Citroen C1 där jag hade min egen olje och filter som jag hade fått på ett presentkort från en annan firma. Surt och otrevligt sa mannen i telefonen: ""Vi gör inte sådant - vi använder bara våra egna grejor"" Han fick det närmast till att låta som om jag bad dom göra något olagligt. Fatter dom inte att man ALDRIG får en andra chans att göra en förstahands intryck hos en ny potentiel kund. För vår del blir det ALDRIG Speddy Bilservice Helsingborg som kommer att serva några av våra bilar (vi har 5 stycken) med det sura och otrevliga bemötande."|0
Det var bra allt enligt förväntan   Servicen med lånebil var bäst.|2
Oj oj. Jag min make och våra 4 barn flyttade in i en lgh so Maries påstod sig ha städat- Äckligt, undermåligt och snuskigt utförande av en flyttstädning. Kommer gå vidare då mina barn skall slippa snusk.|0
Det har varit bra hela tiden.|2
Skandal Mäklarna!|0
Perfekt|2
Trevligt som alltid på stället!|2
Allting var toppen tills att jag betalade, lämnade 20% i dricks och sa -inga kvitton. Varpå servitören la kvittot hos min sambo...Sjukaste jag varit med om! Har 18 års erfarenhet i branschen och käkar ute rätt ofta. Jag kan inte låta bli att tänka -var det för att en tjej betalade??!!! Men, som sagt, hade vi haft en annan servitör så hade vi säkerligen inte haft någonting att klaga på. 🤗|0
Trist och opersonlig service!|0
En styck friskvårdsmassage Bra bemötande, kunnig och trevligt omhändertagande som gav det jag önskade|2
Hej! Inte nöjd...........................................|0
Reco är fan bäst. Jgjjjhhkhghivbklkgffhjklvcxfggjlbvvhhcg|2
Bra områdeskunskap och professionellt bemötande. Vi köpte hus i Skälby våren 2019 där Per var mäklare. Snyggt och prydligt prospekt med all relevant info. Kan definitivt rekommendera honom.|2
Vi kan inte påstå att det har gått smärtfritt till Det har varit brist på kommunikation mellan firman och oss samt mellan takläggarna och plåtslagarna Takläggarna har tagit bort saker som har fått konsekvenser inne i huset ( cementgolv har blivit förstört ) Samt missat pannor som har varit söndriga.  Efter att plåtslagarna varit på plats har man missat att lägga tillbaka pannor så att hål har bildats. Som kampanjerbjudande ingick en ytterdörr som blev felbeställd från firman och som vi sedan fick komplettera med eget material. Hela jobbet tog 6 månader inkl byte av ytterdörr. Vi fick känslan av att man skulle bevaka jobbet bättre då ingen besiktning har varit.|0
bemötande bra prisvärt nej|0
Trevlig trafiklärare !|2
Det tog väldigt lång tid för maten att komma in och när den väl kom hade de ingen koll på vilket kött som var medium och vilket som var medium rare. Man borde kunna förvänta sig mycket mer för pengarna.|0
Okunnigt bemötande, kändes som det var en 17 årig praktikant som serverade. Sunkig inredning, mixmatchade bord och stolar ihopklämda med andra gästers bord. Dyrt i förhållande till kvalitet, dessutom blev vi matförgiftade och kräktes i 2 dygn! Rekomenderas INTE!|0
Jätte fin service och supergod mat! Bra att man fick ta med det man inte orkade äta upp på restaurangen hem!|2
För många strömmavbrott !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!|0
Åt här i somras. Det var väldigt gott och sjukt bra service. Stort oxå. Perfekt för sportevenemang. Bra stämning och fräscht. Rimliga priser oxå.|2
